RESULT_COUNT: 9424,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR
2017-10-23,156.89,157.69,155.5,156.17,21984327.0,0.0,1.0,155.699026291985,156.492953381242,154.3195779744,154.984491911653,21984327.0,1
2017-10-20,156.61,157.75,155.96,156.25,23974146.0,0.0,1.0,155.421151810745,156.552497912937,154.776086050723,155.063884620579,23974146.0,1
2017-10-19,156.75,157.08,155.02,155.98,42584166.0,0.0,1.0,155.560089051365,155.887583975684,153.843221720846,154.795934227955,42584166.0,1
2017-10-18,160.42,160.71,159.6,159.76,16374164.0,0.0,1.0,159.202229573333,159.490028143189,158.388454306844,158.547239724696,16374164.0,1
2017-10-17,159.78,160.87,159.23,160.47,18997275.0,0.0,1.0,158.567087901927,159.64881356104,158.021263028063,159.251850016412,18997275.0,1
2017-10-16,157.9,160.0,157.65,159.88,24121452.0,0.0,1.0,156.701359242172,158.785417851473,156.45325702678,158.666328788084,24121452.0,1
2017-10-13,156.73,157.28,156.41,156.99,16394188.0,0.0,1.0,155.540240874134,156.086065747998,155.222670038431,155.798267178142,16394188.0,1
2017-10-12,156.35,157.37,155.7299,156.0,16125054.0,0.0,1.0,155.163125506736,156.175382545539,154.547732771676,154.815782405186,16125054.0,1
2017-10-11,155.97,156.98,155.75,156.55,16905640.0,0.0,1.0,154.786010139339,155.788343089526,154.567680189793,155.361607279051,16905640.0,1
2017-10-10,156.055,158.0,155.1,155.9,15617014.0,0.0,1.0,154.870364892573,156.80060012833,153.922614429772,154.716541519029,15617014.0,1
2017-10-09,155.81,156.73,155.485,155.84,16262923.0,0.0,1.0,154.627224721488,155.540240874134,154.304691841477,154.656996987335,16262923.0,1
2017-10-06,154.97,155.49,154.56,155.3,17407558.0,0.0,1.0,153.793601277767,154.309653885785,153.386713644523,154.121096202086,17407558.0,1
2017-10-05,154.18,155.44,154.05,155.39,21283769.0,0.0,1.0,153.009598277126,154.260033442706,152.880585125121,154.210412999627,21283769.0,1
2017-10-04,153.63,153.86,152.46,153.48,20163750.0,0.0,1.0,152.463773403261,152.692027441423,151.302655035222,152.314912074025,20163750.0,1
2017-10-03,154.01,155.09,153.91,154.48,16230293.0,0.0,1.0,152.840888770658,153.912690341156,152.741647884501,153.307320935597,16230293.0,1
2017-10-02,154.26,154.45,152.72,153.81,18698842.0,0.0,1.0,153.088990986051,153.27754866975,151.560681339231,152.642406998344,18698842.0,1
2017-09-29,153.21,154.13,152.0,154.12,26299810.0,0.0,1.0,152.046961681401,152.959977834047,150.846146958899,152.950053745431,26299810.0,1
2017-09-28,153.89,154.28,152.7,153.28,22005455.0,0.0,1.0,152.72179970727,153.108839163283,151.540833162,152.116430301711,22005455.0,1
2017-09-27,153.8,154.7189,153.54,154.23,25504227.0,0.0,1.0,152.632482909728,153.544407412627,152.37445660572,153.059218720204,25504227.0,1
2017-09-26,151.78,153.92,151.69,153.14,36660045.0,0.0,1.0,150.627817009354,152.751571973117,150.538500211812,151.977493061091,36660045.0,1
2017-09-25,149.99,151.83,149.16,150.55,44387336.0,0.0,1.0,148.85140514714,150.677437452432,148.027705792036,149.40715410962,44387336.0,1
2017-09-22,152.02,152.27,150.56,151.89,46645443.0,0.0,1.0,150.865995136131,151.114097351524,149.417078198236,150.736981984126,46645443.0,1
2017-09-21,155.8,155.8,152.75,153.39,37511661.0,0.0,1.0,154.617300632872,154.617300632872,151.590453605078,152.225595276484,37511661.0,1
2017-09-20,157.9,158.26,153.83,156.07,52951364.0,0.0,1.0,156.701359242172,157.058626432338,152.662255175576,154.885251025496,52951364.0,1
2017-09-19,159.51,159.77,158.44,158.73,20810632.0,0.0,1.0,158.299137509303,158.557163813312,157.237260027421,157.525058597277,20810632.0,1
2017-09-18,160.11,160.5,157.995,158.67,28269435.0,0.0,1.0,158.894582826246,159.281622282259,156.795638084022,157.465514065583,28269435.0,1
2017-09-15,158.47,160.97,158.0,159.88,49114602.0,0.0,1.0,157.267032293268,159.748054447198,156.80060012833,158.666328788084,49114602.0,1
2017-09-14,158.99,159.4,158.09,158.28,23760749.0,0.0,1.0,157.783084901286,158.18997253453,156.889916925871,157.07847460957,23760749.0,1
2017-09-13,159.87,159.96,157.91,159.65,44907361.0,0.0,1.0,158.656404699469,158.74572149701,156.711283330788,158.438074749923,44907361.0,1
2017-09-12,162.61,163.96,158.77,160.86,71714046.0,0.0,1.0,161.375604980175,162.715356943297,157.56475495174,159.638889472425,71714046.0,1
2017-09-11,160.5,162.05,159.89,161.5,31580798.0,0.0,1.0,159.281622282259,160.819856017695,158.6762528767,160.274031143831,31580798.0,1
2017-09-08,160.86,161.15,158.53,158.63,28611535.0,0.0,1.0,159.638889472425,159.92668804228,157.326576824963,157.42581771112,28611535.0,1
2017-09-07,162.09,162.24,160.36,161.26,21928502.0,0.0,1.0,160.859552372158,161.008413701394,159.142685041639,160.035853017053,21928502.0,1
2017-09-06,162.71,162.99,160.52,161.91,21651726.0,0.0,1.0,161.474845866332,161.752720347572,159.30147045949,160.680918777075,21651726.0,1
2017-09-05,163.75,164.25,160.56,162.08,29536314.0,0.0,1.0,162.506951082367,163.003155513153,159.341166813953,160.849628283542,29536314.0,1
2017-09-01,164.8,164.94,163.63,164.05,16591051.0,0.0,1.0,163.548980387017,163.687917627637,162.387862018978,162.804673740838,16591051.0,1
2017-08-31,163.64,164.52,163.48,164.0,26785096.0,0.0,1.0,162.397786107594,163.271105905777,162.239000689743,162.75505329776,26785096.0,1
2017-08-30,163.8,163.89,162.61,163.35,27269584.0,0.0,1.0,162.556571525446,162.645888322987,161.375604980175,162.109987537738,27269584.0,1
2017-08-29,160.1,163.12,160.0,162.91,29516910.0,0.0,1.0,158.88465873763,161.881733499577,158.785417851473,161.673327638647,29516910.0,1
2017-08-28,160.14,162.0,159.93,161.47,25965972.0,0.0,1.0,158.924355092093,160.770235574616,158.715949231163,160.244258877983,25965972.0,1
2017-08-25,159.65,160.56,159.27,159.86,25480063.0,0.0,1.0,158.438074749923,159.341166813953,158.060959382526,158.646480610853,25480063.0,1
2017-08-24,160.43,160.74,158.55,159.27,19818918.0,0.0,1.0,159.212153661949,159.519800409036,157.346425002194,158.060959382526,19818918.0,1
2017-08-23,159.07,160.47,158.88,159.98,19399081.0,0.0,1.0,157.862477610211,159.251850016412,157.673919926513,158.765569674242,19399081.0,1
2017-08-22,158.23,160.0,158.02,159.78,21604585.0,0.0,1.0,157.028854166491,158.785417851473,156.820448305561,158.567087901927,21604585.0,1
2017-08-21,157.5,157.89,155.1101,157.21,26368528.0,0.0,1.0,156.304395697544,156.691435153557,153.932637759274,156.016597127688,26368528.0,1
